url,github_url,created_on,project_length_Days,project_length_Hours,project_length_Weeks,project_length_Months,issue_len_description,time_limit,have_changed,bounty_type_Bug,bounty_type_Code_Review,bounty_type_Design,bounty_type_Documentation,bounty_type_Feature,bounty_type_Improvement,bounty_type_Other,bounty_type_Project,bounty_type_Security,experience_level_Advanced,experience_level_Intermediate,experience_level_Beginner,bounty_num,bounty_change_num,bounty_amount,token_name,title_len,never_expires,owner_follwers,owner_following,owner_grants_contributed,issue_index,until_time,until_fulfilment,code_smells,ncloc,complexity,code_smells_log,ncloc_log,complexity_log,star_count_at_issue_creation,fork_count_at_issue_creation,star_count_at_issue_creation_log,fork_count_at_issue_creation_log,repo_bounty_mean,repo_bounty_median,repo_bounty_std,repo_bounty_var,repo_bounty_q25,repo_bounty_q75,repo_bounty_max,repo_bounty_min,repo_bounty_mean_log,repo_bounty_median_log,repo_bounty_std_log,repo_bounty_var_log,repo_bounty_q25_log,repo_bounty_q75_log,repo_bounty_max_log,repo_bounty_min_log
https://gitcoin.co/issue/26627,https://github.com/neomatrixcode/diana.jl/issues/16,2021-09-15T16:28:29.150330Z,False,True,False,False,"[0.010217364877462387, -0.016189297661185265, 0.022116394713521004, -0.0053839609026908875, 0.02068101242184639, -0.05508551746606827, 0.06405375897884369, 0.018959738314151764, 0.02413838729262352, -0.01636159047484398, -0.008093678392469883, -0.014736700803041458, 0.05090128630399704, -0.03575141355395317, 0.06298058480024338, 0.030671659857034683, 0.009604109451174736, 0.03756363317370415, -0.00863512884825468, -0.025456836447119713, -0.028138672932982445, 0.030751001089811325, -0.05857294052839279, 0.01685946062207222, -0.04813988134264946, 0.06546232104301453, 0.0023328661918640137, -0.02898309752345085, 0.033922284841537476, 0.02184280939400196, 0.003582121804356575, -0.011789691634476185, -0.010504084639251232, -0.014881175011396408, 0.0007034679874777794, -0.0408652164041996, -0.026382051408290863, 0.017853744328022003, 0.0025273337960243225, 0.02954128384590149, -0.0053082616068422794, -0.037886738777160645, 0.06484291702508926, -0.029374416917562485, -0.007152743637561798, -0.05423682928085327, -0.002817731350660324, 0.03534887358546257, 0.020415009930729866, 0.059134602546691895, -0.017505774274468422, -0.00513496994972229, -0.07064405083656311, 0.0835602805018425, -0.04386939853429794, 0.04344009608030319, 0.058723390102386475, -0.052627962082624435, 0.04100925475358963, 0.042994823306798935, -0.03777316212654114, 0.01607089303433895, -0.03470650687813759, 0.015277884900569916]",364,1,False,False,False,False,True,False,False,False,False,False,True,False,105,0,500.0,USD,20,0,0,0,0,70,0,1,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,500.0,500.0,,,500.0,500.0,500.0,500.0,6.2166061010848646,6.2166061010848646,,,6.2166061010848646,6.2166061010848646,6.2166061010848646,6.2166061010848646
https://gitcoin.co/issue/26624,https://github.com/filecoin-project/devgrants/issues/326,2021-09-14T19:47:56Z,False,False,True,False,"[0.010479848831892014, -0.016572102904319763, 0.021289952099323273, -0.005255758762359619, 0.018569286912679672, -0.05210093408823013, 0.06394264101982117, 0.013027749955654144, 0.028117211535573006, -0.013520808890461922, -0.006686762906610966, -0.015378786250948906, 0.04888877272605896, -0.03499460220336914, 0.06333428621292114, 0.03180437535047531, 0.010082602500915527, 0.03956274688243866, -0.008174248039722443, -0.02562592551112175, -0.02966572716832161, 0.02806020714342594, -0.05887298658490181, 0.018013309687376022, -0.04718855395913124, 0.06417736411094666, 0.0002597831189632416, -0.02698751538991928, 0.030232025310397148, 0.02414138801395893, 0.007050738669931889, -0.01491762325167656, -0.009443464688956738, -0.014859870076179504, 0.001969096250832081, -0.0391971655189991, -0.028459273278713226, 0.01905733160674572, 0.004285641945898533, 0.029055846855044365, -0.007433480117470026, -0.03668664023280144, 0.06688645482063293, -0.02952222153544426, -0.007083119824528694, -0.053648941218853, -0.0035784393548965454, 0.036059606820344925, 0.021273739635944366, 0.05829249694943428, -0.01904190517961979, -0.005064848810434341, -0.07019409537315369, 0.08214861154556274, -0.04582677781581879, 0.040915824472904205, 0.058651819825172424, -0.05071628838777542, 0.04109098017215729, 0.043853506445884705, -0.0372224897146225, 0.012649201788008213, -0.03379177302122116, 0.014825256541371346]",364,1,False,False,False,False,True,False,False,False,False,False,True,False,106,0,210.73,FIL,30,0,0,0,0,71,0,1,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,142,209,4.962844630259907,5.3471075307174685,210.73,210.73,,,210.73,210.73,210.73,210.73,5.355311878067845,5.355311878067845,,,5.355311878067845,5.355311878067845,5.355311878067845,5.355311878067845
https://gitcoin.co/issue/26620,https://github.com/sperax/usds-in-progress/issues/3,2021-09-14T15:14:22.557340Z,True,False,False,False,"[0.008291637524962425, -0.01839033141732216, 0.020427310839295387, -0.006301227957010269, 0.01981658861041069, -0.05157530680298805, 0.06105688959360123, 0.01566379889845848, 0.025377096608281136, -0.015826433897018433, -0.007039819844067097, -0.015224868431687355, 0.050511863082647324, -0.0358126163482666, 0.06576497107744217, 0.030772820115089417, 0.008815750479698181, 0.04032956808805466, -0.009604736231267452, -0.023212855681777, -0.03015180304646492, 0.032155998051166534, -0.058004703372716904, 0.01931922324001789, -0.04880262166261673, 0.0631309524178505, 0.0001035928726196289, -0.026011571288108826, 0.029604366049170494, 0.023455988615751266, 0.004767450504004955, -0.010623528622090816, -0.011044610291719437, -0.013923529535531998, 0.0007489761337637901, -0.035063594579696655, -0.030309297144412994, 0.02107667550444603, 0.004841567948460579, 0.028655223548412323, -0.0066453698091208935, -0.03609976917505264, 0.06761986017227173, -0.030108794569969177, -0.0077788978815078735, -0.05329699441790581, -0.006113192066550255, 0.03565375879406929, 0.021028786897659302, 0.05930226668715477, -0.0159614197909832, -0.0025167129933834076, -0.06746747344732285, 0.08046659082174301, -0.04479237273335457, 0.045525919646024704, 0.05726964771747589, -0.054326381534338, 0.043272435665130615, 0.045417606830596924, -0.03676646575331688, 0.013780486769974232, -0.03522557020187378, 0.014483753591775894]",-142,1,False,False,False,False,True,False,False,False,False,False,False,True,19,0,1000.0,USDT,33,0,0,0,0,222,-144,1,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,2500.0,2500.0,2121.3203435596424,4500000.0,1750.0,3250.0,4000.0,1000.0,7.824445930877619,7.824445930877619,7.66026527081486,15.319588176962746,7.467942332285852,8.086717920303906,8.294299608857235,6.90875477931522
https://gitcoin.co/issue/26619,https://github.com/sperax/usds-in-progress/issues/2,2021-09-14T15:09:05.968964Z,True,False,False,False,"[0.008537810295820236, -0.018025148659944534, 0.021168654784560204, -0.005118969827890396, 0.019889604300260544, -0.049859870225191116, 0.06129293888807297, 0.014800533652305603, 0.027822816744446754, -0.01393105462193489, -0.006855807267129421, -0.013938423246145248, 0.049773555248975754, -0.03827694058418274, 0.0625082403421402, 0.031221464276313782, 0.010268560610711575, 0.04088359326124191, -0.008419211953878403, -0.025413451716303825, -0.03140902519226074, 0.026889339089393616, -0.06025148183107376, 0.01783648505806923, -0.049885641783475876, 0.06412690132856369, 0.0011041872203350067, -0.02820211462676525, 0.03118155524134636, 0.02473597228527069, 0.006907442584633827, -0.011478579603135586, -0.012032754719257355, -0.017582841217517853, 0.0009617321193218231, -0.037232786417007446, -0.02833477407693863, 0.023113086819648743, 0.0028043072670698166, 0.02939779870212078, -0.0069266934879124165, -0.034295160323381424, 0.06464490294456482, -0.030514176934957504, -0.009161779657006264, -0.05309147760272026, -0.004204731434583664, 0.036436352878808975, 0.019213294610381126, 0.05843121185898781, -0.01804180257022381, -0.0015345290303230286, -0.06606505811214447, 0.08442124724388123, -0.045224569737911224, 0.04364623874425888, 0.05707975849509239, -0.05478933826088905, 0.04175713285803795, 0.045022740960121155, -0.03583792597055435, 0.01333552785217762, -0.0334058441221714, 0.016744136810302734]",-149,1,False,False,False,False,True,False,False,False,False,False,False,True,12,0,4000.0,USDT,105,0,0,0,0,16,-127,1,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,2500.0,2500.0,2121.3203435596424,4500000.0,1750.0,3250.0,4000.0,1000.0,7.824445930877619,7.824445930877619,7.66026527081486,15.319588176962746,7.467942332285852,8.086717920303906,8.294299608857235,6.90875477931522
https://gitcoin.co/issue/26614,https://github.com/skywinder/web3swift/issues/254,2021-09-13T21:32:38.268350Z,True,False,False,False,"[0.014733543619513512, -0.018548237159848213, 0.024413689970970154, -0.0075093843042850494, 0.019480006769299507, -0.0520109161734581, 0.06261897087097168, 0.014931024983525276, 0.02537774108350277, -0.014921761117875576, -0.005285084247589111, -0.014859609305858612, 0.05212043598294258, -0.03820600360631943, 0.06034063547849655, 0.03229333832859993, 0.01004753913730383, 0.040408749133348465, -0.008686866611242294, -0.022399842739105225, -0.029273763298988342, 0.03109961561858654, -0.060206204652786255, 0.018971452489495277, -0.04632100090384483, 0.06540364027023315, 0.002360280603170395, -0.02618243917822838, 0.03527410328388214, 0.021692965179681778, 0.004533453844487667, -0.00844108872115612, -0.011386437341570854, -0.01596829481422901, 0.0016569113358855247, -0.03986596316099167, -0.02658103220164776, 0.020942967385053635, 0.00245877169072628, 0.02882770076394081, -0.008417492732405663, -0.0359533354640007, 0.06525436043739319, -0.02503584325313568, -0.006574105471372604, -0.0525820255279541, -0.005173631012439728, 0.036373987793922424, 0.01897963136434555, 0.057015568017959595, -0.016393505036830902, -0.0047050900757312775, -0.06815586984157562, 0.08478657156229019, -0.047139376401901245, 0.040990427136421204, 0.05834921821951866, -0.053466346114873886, 0.041569169610738754, 0.04194618761539459, -0.03567245602607727, 0.010342670604586601, -0.035108983516693115, 0.017855191603302956]",-153,1,False,False,False,False,True,False,False,False,False,False,True,False,4,2,30.0,BUSD,36,0,0,0,0,5,-153,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,135.45454545454547,77.0,173.3455298739276,30048.67272727273,30.0,125.0,600.0,30.0,4.915991558835091,4.356708826689592,5.161039133985567,10.310607048964703,3.4339872044851463,4.836281906951478,6.398594934535208,3.4339872044851463
https://gitcoin.co/issue/26613,https://github.com/skywinder/web3swift/issues/375,2021-09-13T20:06:28.846181Z,True,False,False,False,"[0.008915037848055363, -0.020050544291734695, 0.024661626666784286, -0.005958231166005135, 0.02061089128255844, -0.05453427508473396, 0.062276847660541534, 0.017464155331254005, 0.028532473370432854, -0.016366150230169296, -0.004114262759685516, -0.012790857814252377, 0.050878047943115234, -0.037863198667764664, 0.06314484775066376, 0.029124563559889793, 0.008961332961916924, 0.03783454746007919, -0.01116130966693163, -0.027378667145967484, -0.028422236442565918, 0.029921021312475204, -0.0576336532831192, 0.01767697185277939, -0.04805020987987518, 0.06462034583091736, 0.001232825219631195, -0.029528694227337837, 0.03587999939918518, 0.02270575612783432, 0.006421045400202274, -0.011419613845646381, -0.011164948344230652, -0.01548057422041893, 0.0014929436147212982, -0.0359012633562088, -0.02763758972287178, 0.018758559599518776, 0.0008544977754354477, 0.027383578941226006, -0.005546251777559519, -0.03605761379003525, 0.06456470489501953, -0.026223761960864067, -0.008817986585199833, -0.05277881398797035, -0.006128545850515366, 0.03808143734931946, 0.019884388893842697, 0.05822259560227394, -0.020148510113358498, -0.0015749987214803696, -0.06896980106830597, 0.08152737468481064, -0.04542767256498337, 0.042393654584884644, 0.05959243327379227, -0.054578013718128204, 0.04406092315912247, 0.045699164271354675, -0.03686097264289856, 0.013403460383415222, -0.03618376702070236, 0.017459804192185402]",-1244,0,True,False,False,False,False,False,False,False,False,False,True,False,5,2,30.0,BUSD,96,0,0,0,0,3,-1240,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,135.45454545454547,77.0,173.3455298739276,30048.67272727273,30.0,125.0,600.0,30.0,4.915991558835091,4.356708826689592,5.161039133985567,10.310607048964703,3.4339872044851463,4.836281906951478,6.398594934535208,3.4339872044851463
https://gitcoin.co/issue/26612,https://github.com/skywinder/web3swift/issues/366,2021-09-13T18:52:04.465588Z,False,True,False,False,"[0.011473461054265499, -0.019141506403684616, 0.02165355160832405, -0.006957089528441429, 0.021875975653529167, -0.054427620023489, 0.06153012812137604, 0.01873209699988365, 0.02667785994708538, -0.015343625098466873, -0.00532530527561903, -0.013140091672539711, 0.04835732653737068, -0.03712772578001022, 0.062120404094457626, 0.03148884326219559, 0.009561088867485523, 0.03879912942647934, -0.0045234039425849915, -0.02502223290503025, -0.02979554794728756, 0.02947700023651123, -0.05803559347987175, 0.017762182280421257, -0.046019695699214935, 0.06536146998405457, 0.002145480364561081, -0.031318094581365585, 0.03567635640501976, 0.024328790605068207, 0.002329867333173752, -0.009352769702672958, -0.009686830453574657, -0.015008222311735153, 0.0018107155337929726, -0.03963223844766617, -0.02614128403365612, 0.020294781774282455, 0.0034147705882787704, 0.028390362858772278, -0.0111421262845397, -0.036112356930971146, 0.0652318000793457, -0.0252789705991745, -0.004110520705580711, -0.05297277495265007, -0.005602460354566574, 0.03428102284669876, 0.01835315302014351, 0.05882130563259125, -0.017171505838632584, -0.004801340401172638, -0.06744316220283508, 0.08592775464057922, -0.0470423549413681, 0.04171958193182945, 0.056071702390909195, -0.05504328012466431, 0.040447164326906204, 0.045502107590436935, -0.03443227708339691, 0.015960171818733215, -0.038643185049295425, 0.016958314925432205]",-1144,1,False,False,False,False,True,False,False,False,False,False,True,False,6,3,150.0,DAI,96,0,0,0,0,3,-1144,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,135.45454545454547,77.0,173.3455298739276,30048.67272727273,30.0,125.0,600.0,30.0,4.915991558835091,4.356708826689592,5.161039133985567,10.310607048964703,3.4339872044851463,4.836281906951478,6.398594934535208,3.4339872044851463
https://gitcoin.co/issue/26611,https://github.com/casper-network/gitcoin-hackathon/issues/29,2021-09-13T12:07:37Z,True,False,False,False,"[0.011849774979054928, -0.019704077392816544, 0.019603846594691277, -0.005808591842651367, 0.019828245043754578, -0.05105247721076012, 0.0621994249522686, 0.016922837123274803, 0.025428039953112602, -0.015181376598775387, -0.004783274605870247, -0.014597436413168907, 0.05076359212398529, -0.035294752568006516, 0.06421271711587906, 0.032167594879865646, 0.007545808330178261, 0.03907022625207901, -0.008171286433935165, -0.024282637983560562, -0.03053153306245804, 0.030140969902276993, -0.05669746547937393, 0.017368756234645844, -0.04898367077112198, 0.06429323554039001, 0.002183564007282257, -0.027274586260318756, 0.031227970495820045, 0.02243039943277836, 0.005104622803628445, -0.013356907293200493, -0.011764677241444588, -0.015212517231702805, -0.000790952704846859, -0.03769044578075409, -0.02605370245873928, 0.01971963793039322, 0.0024720579385757446, 0.02963348478078842, -0.006119430065155029, -0.035377226769924164, 0.06548475474119186, -0.029173564165830612, -0.007763192057609558, -0.055344801396131516, -0.0059947483241558075, 0.034485481679439545, 0.017975060269236565, 0.05956258252263069, -0.018411584198474884, -0.00395255908370018, -0.06790284067392349, 0.08412005007266998, -0.04303253814578056, 0.0421702116727829, 0.05816226825118065, -0.053816281259059906, 0.04149983078241348, 0.045667409896850586, -0.03306179493665695, 0.014086723327636719, -0.03595050424337387, 0.016579536721110344]",-1244,1,False,False,False,False,False,False,False,False,False,False,False,True,7,3,19.76,CSPR,31,0,5,4,0,9,-1244,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1498.9392,2336.13,957.1731332763159,916180.407066,649.32,2336.13,2907.2,19.76,7.313179852935471,7.756678959863799,6.865028485312781,13.727969666696882,6.477464549438317,7.756678959863799,7.9752896120793855,3.033028058297688
https://gitcoin.co/issue/26610,https://github.com/casper-network/gitcoin-hackathon/issues/28,2021-09-13T12:05:29.416056Z,False,True,False,False,"[0.012444808147847652, -0.01966140605509281, 0.02069907635450363, -0.0075422730296850204, 0.01873907446861267, -0.05230735242366791, 0.06336544454097748, 0.016944054514169693, 0.027985086664557457, -0.013801640830934048, -0.0052783675491809845, -0.01322873868048191, 0.05095580220222473, -0.035892389714717865, 0.06421970576047897, 0.030544796958565712, 0.009227916598320007, 0.03903355449438095, -0.007867694832384586, -0.02599463425576687, -0.029404040426015854, 0.029385358095169067, -0.05747830495238304, 0.01672457531094551, -0.047426898032426834, 0.06553754210472107, 0.0014101043343544006, -0.027628058567643166, 0.03212873265147209, 0.0245064627379179, 0.006282721646130085, -0.01136951893568039, -0.012661458924412727, -0.01624128594994545, 0.0013699429109692574, -0.038399532437324524, -0.02769123576581478, 0.01959981396794319, 0.0034876149147748947, 0.02983783930540085, -0.006922830827534199, -0.03560943901538849, 0.06603234261274338, -0.027491549029946327, -0.006358014419674873, -0.052439507097005844, -0.005860175937414169, 0.03437398001551628, 0.017783451825380325, 0.06006588786840439, -0.018134959042072296, -0.003462495282292366, -0.06797522306442261, 0.08318106085062027, -0.04559643566608429, 0.04178188741207123, 0.05806180089712143, -0.05196145549416542, 0.038811683654785156, 0.04566565528512001, -0.03412454575300217, 0.01423946488648653, -0.036073677241802216, 0.016346951946616173]",-910,1,False,False,False,False,True,False,False,False,False,False,True,False,8,3,649.32,CSPR,31,0,5,4,0,9,-910,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1498.9392,2336.13,957.1731332763159,916180.407066,649.32,2336.13,2907.2,19.76,7.313179852935471,7.756678959863799,6.865028485312781,13.727969666696882,6.477464549438317,7.756678959863799,7.9752896120793855,3.033028058297688
https://gitcoin.co/issue/26600,https://github.com/casper-network/gitcoin-hackathon/issues/27,2021-09-13T09:32:02.774194Z,False,True,False,False,"[0.01252900343388319, -0.020028192549943924, 0.02106931433081627, -0.007343992590904236, 0.01854115165770054, -0.05216618627309799, 0.06369772553443909, 0.017596881836652756, 0.027773646637797356, -0.0138302156701684, -0.005263245664536953, -0.012923725880682468, 0.05061369389295578, -0.035729579627513885, 0.06468058377504349, 0.030567966401576996, 0.00896387454122305, 0.03871052339673042, -0.007861316204071045, -0.026348777115345, -0.029721494764089584, 0.029119042679667473, -0.057734932750463486, 0.016641709953546524, -0.04770161956548691, 0.06557465344667435, 0.001894678920507431, -0.027723129838705063, 0.03236421197652817, 0.02438347041606903, 0.00618861336261034, -0.011305209249258041, -0.01255327370017767, -0.01606808789074421, 0.0016078678891062737, -0.03813302516937256, -0.02773837372660637, 0.01911795139312744, 0.003925780765712261, 0.030204754322767258, -0.006825043819844723, -0.03514885529875755, 0.0660126656293869, -0.027729514986276627, -0.006063147448003292, -0.05219956487417221, -0.006391128525137901, 0.03441157191991806, 0.018034376204013824, 0.0599675290286541, -0.018532447516918182, -0.003208339214324951, -0.0676913633942604, 0.08315016329288483, -0.04569163918495178, 0.041659656912088394, 0.05764195695519447, -0.05188767611980438, 0.038953639566898346, 0.04569397121667862, -0.03414331004023552, 0.013894687406718731, -0.03607026860117912, 0.01687251776456833]",-141,1,False,False,False,False,True,False,False,False,False,False,True,False,1,0,649.32,CSPR,43,0,14,13,3,1,-141,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1498.9392,2336.13,957.1731332763159,916180.407066,649.32,2336.13,2907.2,19.76,7.313179852935471,7.756678959863799,6.865028485312781,13.727969666696882,6.477464549438317,7.756678959863799,7.9752896120793855,3.033028058297688
https://gitcoin.co/issue/26595,https://github.com/degen-vc/scarcity/issues/2,2021-09-12T11:14:04.980268Z,False,True,False,False,"[0.011503045447170734, -0.017896991223096848, 0.01986844278872013, -0.005925297737121582, 0.021017029881477356, -0.05260784924030304, 0.060979366302490234, 0.014731455594301224, 0.026499051600694656, -0.013871273025870323, -0.006829976104199886, -0.013486341573297977, 0.050161805003881454, -0.035792626440525055, 0.06506615877151489, 0.031734928488731384, 0.00953567586839199, 0.037761390209198, -0.010545296594500542, -0.026636969298124313, -0.027031678706407547, 0.029720351099967957, -0.059754714369773865, 0.018099986016750336, -0.047484301030635834, 0.06555324792861938, -0.00035580992698669434, -0.027579400688409805, 0.03278525173664093, 0.02325652539730072, 0.0060883937403559685, -0.011555146425962448, -0.010263979434967041, -0.01616927981376648, 0.0007139677181839943, -0.038947414606809616, -0.027968741953372955, 0.020131969824433327, 0.004328317940235138, 0.02805989980697632, -0.005292933899909258, -0.0361061729490757, 0.06545741111040115, -0.027649927884340286, -0.006563807837665081, -0.054144322872161865, -0.0032380856573581696, 0.03623316437005997, 0.022003892809152603, 0.058110084384679794, -0.018844248726963997, -0.004701416939496994, -0.07108870893716812, 0.08165083080530167, -0.04664459452033043, 0.04249277710914612, 0.05849762260913849, -0.05329312011599541, 0.04076147824525833, 0.043800629675388336, -0.03457764536142349, 0.012995216995477676, -0.03383771330118179, 0.01715126633644104]",-141,0,False,False,False,False,True,False,False,False,False,True,False,False,2,0,2000.0,USDC,43,0,14,13,3,1,-152,2,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1019.2220000000001,375.0,1143.8392951022447,1308368.33302,189.52,2000.0,2500.0,31.59,6.927775529655455,5.929589143389895,7.0430195525153545,14.084292135836064,5.249757175932659,7.601402334583733,7.824445930877619,3.4840054928494704
https://gitcoin.co/issue/26594,https://github.com/casper-network/gitcoin-hackathon/issues/26,2021-09-11T20:26:06.755696Z,False,True,False,False,"[0.012326420284807682, -0.01978040486574173, 0.020726550370454788, -0.0077515169978141785, 0.019200706854462624, -0.05210953205823898, 0.06295862048864365, 0.016873305663466454, 0.027974773198366165, -0.014206018298864365, -0.005146266892552376, -0.013716382905840874, 0.050580985844135284, -0.03631839528679848, 0.06401264667510986, 0.029933873564004898, 0.00878713559359312, 0.03849809616804123, -0.007497983984649181, -0.02606620080769062, -0.029768023639917374, 0.028726354241371155, -0.057390205562114716, 0.0168282650411129, -0.04714208468794823, 0.06615179777145386, 0.0013501159846782684, -0.027603592723608017, 0.03217232972383499, 0.024163104593753815, 0.006392660550773144, -0.01166863925755024, -0.012086978182196617, -0.016337895765900612, 0.0012478707358241081, -0.03830176964402199, -0.0271100215613842, 0.018963534384965897, 0.003220026381313801, 0.0297898817807436, -0.006651425268501043, -0.03612697869539261, 0.0655592605471611, -0.02760201506316662, -0.006677379831671715, -0.052580419927835464, -0.006597528234124184, 0.034318603575229645, 0.017706848680973053, 0.06022140383720398, -0.018543466925621033, -0.003921447321772575, -0.06774482876062393, 0.08256208896636963, -0.04547177255153656, 0.041797757148742676, 0.05826273187994957, -0.05188500136137009, 0.038560763001441956, 0.04629214107990265, -0.034913621842861176, 0.014378417283296585, -0.03669333457946777, 0.016380809247493744]",210,0,False,False,False,False,True,False,False,False,False,False,True,False,0,0,649.32,CSPR,55,0,100,103,3,628,-124,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1498.9392,2336.13,957.1731332763159,916180.407066,649.32,2336.13,2907.2,19.76,7.313179852935471,7.756678959863799,6.865028485312781,13.727969666696882,6.477464549438317,7.756678959863799,7.9752896120793855,3.033028058297688
https://gitcoin.co/issue/26593,https://github.com/cakebank/pandorabox/issues/1,2021-09-11T17:56:16.315808Z,False,True,False,False,"[0.010061776265501976, -0.02017456293106079, 0.021948307752609253, -0.005261549726128578, 0.021194102242588997, -0.05312221497297287, 0.060980990529060364, 0.014512939378619194, 0.02693409100174904, -0.016611196100711823, -0.008048987947404385, -0.014992118813097477, 0.048724718391895294, -0.03665601462125778, 0.06404031813144684, 0.030665958300232887, 0.008712083101272583, 0.03923236206173897, -0.008800049312412739, -0.025739504024386406, -0.028119878843426704, 0.02999170869588852, -0.05930256471037865, 0.01806756854057312, -0.04718796908855438, 0.06468352675437927, 0.0006515979766845703, -0.029202792793512344, 0.03273016959428787, 0.02247491106390953, 0.005366409197449684, -0.010372734628617764, -0.012420573271811008, -0.015494998544454575, -0.0003113076090812683, -0.03841701149940491, -0.02763466350734234, 0.019084712490439415, 0.000887344591319561, 0.02726753056049347, -0.007737699896097183, -0.03595606982707977, 0.06616809964179993, -0.02674384042620659, -0.0072709862142801285, -0.05351840332150459, -0.004266994073987007, 0.03622084856033325, 0.021309997886419296, 0.05957464501261711, -0.018996119499206543, -0.00280877947807312, -0.06788019835948944, 0.08063999563455582, -0.04332182556390762, 0.0406731516122818, 0.0592699833214283, -0.05265374109148979, 0.042367082089185715, 0.046240415424108505, -0.03318095952272415, 0.014185475185513496, -0.03587650507688522, 0.016819922253489494]",364,1,False,False,True,False,False,False,False,False,False,True,False,False,472,27,1388.84,ETH,38,0,117391,117281,495,2369,364,0,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1388.84,1388.84,,,1388.84,1388.84,1388.84,1388.84,7.236943911585644,7.236943911585644,,,7.236943911585644,7.236943911585644,7.236943911585644,7.236943911585644
https://gitcoin.co/issue/26592,https://github.com/casper-network/gitcoin-hackathon/issues/25,2021-09-11T14:30:48.229374Z,False,True,False,False,"[0.011727789416909218, -0.019238732755184174, 0.020035192370414734, -0.00650397501885891, 0.020601417869329453, -0.054868679493665695, 0.062302570790052414, 0.017573803663253784, 0.025510413572192192, -0.01417119987308979, -0.006652059033513069, -0.012760087847709656, 0.05051862448453903, -0.03585449233651161, 0.06528566777706146, 0.030068382620811462, 0.008876784704625607, 0.04062991961836815, -0.007634802721440792, -0.02630506455898285, -0.030230306088924408, 0.03126504644751549, -0.058877117931842804, 0.01756049133837223, -0.04951103776693344, 0.06684530526399612, 0.00024574995040893555, -0.028313225135207176, 0.031887173652648926, 0.022795379161834717, 0.004988577216863632, -0.010092007927596569, -0.010241076350212097, -0.015575151890516281, 0.0006251698359847069, -0.03761783987283707, -0.029470082372426987, 0.019901320338249207, 0.004609540104866028, 0.029207982122898102, -0.006911653559654951, -0.03707554563879967, 0.06576719880104065, -0.030641648918390274, -0.00802080798894167, -0.05364758148789406, -0.004630867391824722, 0.035170868039131165, 0.018449675291776657, 0.058975912630558014, -0.01899142563343048, -0.00476565957069397, -0.07021865993738174, 0.08419688045978546, -0.04552816227078438, 0.04209711402654648, 0.05693505331873894, -0.054064035415649414, 0.04156559333205223, 0.04548845812678337, -0.03378821164369583, 0.014986378140747547, -0.0357888787984848, 0.015716396272182465]",-118,1,False,False,False,False,False,True,False,False,False,False,True,False,473,27,649.32,CSPR,38,0,117391,117281,495,2370,-394,1,0,0,0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0,0,0.0,0.0,1498.9392,2336.13,957.1731332763159,916180.407066,649.32,2336.13,2907.2,19.76,7.313179852935471,7.756678959863799,6.865028485312781,13.727969666696882,6.477464549438317,7.756678959863799,7.9752896120793855,3.033028058297688
